"V0";"V1";"V2a";"V2b";"V3a";"V3b";"V4a";"V4b";"V4c";"V5a";"V5b";"V5c";"V6";"V7";"V8";"V9";"V10a";"V10b";"V11a";"V11b";"V11c";"V12a";"V12b";"V13a";"V13b";"V14a";"V14b";"V15a";"V15b";"V16a";"V16b";"V17";"V18";"V19"
"NUI1898";"Juazeiro do Norte";"Caririaçu";"Grupo 3";"José Agostinho (área carente)";"1";"395";"CADUNICO";"2020";"2";"-";"-";"4";"3";"3";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"2";"-";"2";"-";"2";"Algumas vias são muito íngremes.
Uma das áreas mais carentes da cidade.";"de 100 a 700"
"NUI1886";"Juazeiro do Norte";"Barbalha";"Grupo 3";"Loteamento Doutor Eraldo 1";"1";"122";"Censo IBGE";"2010";"2";"-";"-";"4";"1";"2";"4";"3";;"1";"FBDS";;"1";"-";"1";"-";"2";"-";"1";"-";"2";"-";"2";"Proprietário loteou irregularmente
todas as casas são de tijolo, mas é uma área em consolidacão.";"de 100 a 700"
"NUI1884";"Juazeiro do Norte";"Barbalha";"Grupo 3";"Morro da Sariema";"1";"30";"IBGE";"2019";"2";"-";"-";"2";"1";"2";"4";"1";;"0";;;"2";"-";"1";"-";"2";"-";"1";"-";"2";"-";"2";"Terreno da prefeitura. Uma pessoa invadiu (Damião e loteou.
Infraestrutura precária (água e luz são gatos);
Todas as casas são de tijolo, mas é uma área em consolidacão.";"até 50"
"NUI1900";"Juazeiro do Norte";"Caririaçu";"Grupo 3";"Palestina (terreno prefeitura)";"1";"79";"CADUNICO";"2020";"2";"-";"-";"4";"2";"2";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"2";"-";"3";"-";"2";"Quase 100% da área construída com construção padrão popular.
Falta terminar pavimentação.
Tamanho dos lotes (6x25) - tem gente que constroi duas casas em um único lote desse tamanho.";"de 51 a 99"
"NUI1902";"Juazeiro do Norte";"Caririaçu";"Grupo 3";"Conjunto Habitacional Pernambuquinho";"1";"134";"Censo IBGE";"2010";"3";"-";"-";"4";"2";"1";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"1";"-";"1";"-";"1";"falta pavimentação em algumas ruas
Casas e terrenos um pouco maiores do que o restante das áreas precárias, entretanto, os moradores ocupam todos o lote.";"de 100 a 700"
"NUI1899";"Juazeiro do Norte";"Caririaçu";"Grupo 3";"Loteamento José Agostinho";"1";"107";"Censo IBGE";"2010";"2";"-";"-";"3";"1";"2";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"1";"-";"1";"-";"2";"Alguns trerchos precisa de complemento da pavimentação.";"de 100 a 700"
"NUI1901";"Juazeiro do Norte";"Caririaçu";"Grupo 3";"Loteamento Palestina";"1";"122";"Censo IBGE";"2010";"2";"loteamento aprovado na prefeitura";"-";"3";"1";"2";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"1";"-";"1";"-";"2";"Loteamento regularizado com pouco infraestrutura.
Ás vezes fica sem água.
Falta pavimentar um trecho.";"de 100 a 700"
"NUI1889";"Juazeiro do Norte";"Barbalha";"Grupo 3";"Lagoa";"1";"250";"CADUNICO";"2020";"4";"-";"-";"4";"2";"1";"4";"1";;"0";;;"1";"-";"1";"-";"2";"-";"1";"-";"1";"-";"1";"Vias são mto estreitas, só passa caminhões pequenos (exceto rua principal).
Tem água e luz, esgoto igual a toda a cidade, tem coleta de lixo.
Existe uma empresa de ônibus circular e ônibus da prefeitura que leva os alunos p/ as escolas.";"de 100 a 700"
"NUI1890";"Juazeiro do Norte";"Barbalha";"Grupo 3";"Morada do Cisne";"1";"116";"IBGE";"2019";"1";"-";"-";"3";"2";"1";"4";"1";;"0";;;"2";"-";"1";"-";"2";"-";"1";"-";"2";"-";"2";"Loteador teve problemas financeiros e não terminou de concluir a urbanização.
Trecho aglomerado subnormal foi invadido. Quando moradores souberam que a área da invasão seria regularizada, ocupação cresceu muito.
Hoje o crescimento está estável,";"de 100 a 700"
"NUI1891";"Juazeiro do Norte";"Barbalha";"Grupo 3";"Cabeceiras";"1";"65";"IBGE";"2019";"2";"-";"-";"3";"2";"1";"4";"1";;"1";"FBDS";;"1";"-";"1";"-";"2";"-";"3";"-";"2";"-";"2";"Não é rural.
Não sabe do surgimento, mas é antigo.
Na região tem casas bem dispersas.
Tem água e luz normal, ruas estão sendo calçadas";"de 51 a 99"
"NUI1888";"Juazeiro do Norte";"Barbalha";"Grupo 3";"Distrito Estrela";"1";"468";"IBGE";"2019";"4";"-";"-";"4";"2";"1";"4";"1";;"0";;;"1";"-";"1";"-";"2";"-";"1";"-";"1";"-";"1";"Terreno plano. Não tem curso d'água
Vias são mto estreitas, só passa caminhões pequenos (exceto rua principal).
Tem água e luz, esgoto igual a toda a cidade, tem coleta de lixo.
Existe uma empresa de ônibus circular e ônibus da prefeitura que lev";"de 100 a 700"
"NUI1883";"Juazeiro do Norte";"Barbalha";"Grupo 3";"Linhão";"1";"10";"Censo IBGE";"2010";"1";"-";"-";"3";"2";"2";"4";"1";;"0";;;"3";"sobbre linha de alta tensão";"1";"-";"1";"-";"1";"-";"2";"-";"2";"Não fizeram a ligação de eneregia, não sabe sobre a água.";"até 50"
"NUI1887";"Juazeiro do Norte";"Barbalha";"Grupo 3";"Alto do Santo André";"1";"280";"CADUNICO";"2020";"1";"-";"-";"4";"2";"2";"4";"1";;"0";;;"3";"para construção das casas fizeram escavações e deslizamento";"1";"-";"2";"-";"1";"-";"2";"-";"2";"Área da prefeitura que foi invadida.
Áreas mais altas. Vias de terra. Qualquer chuva já inviabiliza o acesso.
Tem ônibus que passa por ali tem água e luz em alguns trechos.
Um trecho do NUI é mais recente, outro mais antigo.
Algumas casas são boas";"de 100 a 700"
"NUI1882";"Juazeiro do Norte";"Barbalha";"Grupo 3";"Conjunto Nassau";"1";"30";"IBGE";"2019";"1";"-";"-";"3";"3";"2";"4";"1";;"0";;;"3";"deslizamento (casas na beira do barranco)";"1";"-";"1";"-";"1";"-";"1";"-";"1";"Tem rede elétrica, tem água (poço próximo que abastece), ruas calçadas (tem rua asfaltada), é bem próximo a hospital, escola, etc, passa circular ali próximo";"até 50"
"NUI1885";"Juazeiro do Norte";"Barbalha";"Grupo 3";"Canal da Bela Vista";"1";"118";"CADUNICO";"2020";"1";"-";"-";"4";"2";"3";"4";"1";;"1";"FBDS";;"3";"inundação";"1";"-";"2";"-";"1";"-";"1";"-";"2";"Bela Vista - pertence à prefeitura, foi loteada e vendida.";"de 100 a 700"
"NUI1855";"Juazeiro do Norte";"Araripe";"Grupo 3";"Cohab 3";"1";"246";"Censo IBGE";"2010";"2";"-";"CH: 5%";"4";"1";"3";"4";"3";;"0";"FBDS";"menos de 1%";"3";"deslizamento";"1";"-";"2";"-";"1";"-";"2";"-";"2";"Área localizada no bairro Cohab 3, nessa área existem duas localidades com características semelhantes, sendo que a Cohab 3 apresenta um melhor padrão e a área conhecida como campo de avião apresenta maior precariedade.";"de 100 a 700"
"NUI1859";"Juazeiro do Norte";"Araripe";"Grupo 3";"Quilombola Sítio Arruda";"1";"224";"Censo IBGE";"2010";"6";"-";"-";"4";"3";"1";"4";"3";;"0";;;"2";"-";"1";"-";"3";"Apenas uma estrada, com casas separadas e sem alinhamento regulador";"3";"-";"3";"-";"3";"Comunidade Quilombola";"de 100 a 700"
"NUI1861";"Juazeiro do Norte";"Araripe";"Grupo 3";"Distrito Riacho Grande/Sítio Ipueira";"1";"22";"Censo IBGE";"2010";"4";"-";"-";"4";"3";"1";"4";"3";;"0";;;"2";"-";"1";"-";"3";"-";"3";"-";"2";"-";"3";"Localidade do distrito Riacho Grande";"até 50"
"NUI1854";"Juazeiro do Norte";"Araripe";"Grupo 3";"Campo de Avião";"1";"31";"Censo IBGE";"2010";"2";"-";"CH: 5%";"4";"1";"3";"4";"3";;"0";"FBDS";"menos de 1%";"3";"deslizamento";"1";"-";"2";"-";"1";"-";"2";"-";"2";"Área localizada no bairro Cohab 3, nessa área existem duas localidades com características semelhantes, sendo que a Cohab 3 apresenta um melhor padrão e a área conhecida como campo de avião apresenta maior precariedade.";"até 50"
"NUI1868";"Juazeiro do Norte";"Assaré";"Grupo 3";"Vila Feliz";"1";"50";"estimativa técnico municipal";"dez-20";"3";"Vila";"-";"4";"2";"2";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"1";"-";"1";"-";"2";"Foi implantado MCMV, mas os moradores ainda não possuem o título de propriedade.";"até 50"
"NUI1865";"Juazeiro do Norte";"Assaré";"Grupo 3";"Bairro Alto";"1";"360";"CADUNICO";"2020";"2";"Bairro";"-";"4";"2";"2";"4";"1";;"1";"FBDS";;"3";"Inundação (pequena área)";"1";"-";"2";"-";"2";"-";"2";"-";"2";"O bairro se divide em 2 localidades, Alto Bangue e Zé Dodo. Necessita de uma estação de tratamento de esgoto ou pelo menos de captação dos afluentes. A área mais precária é o Alto do Bangue.";"de 100 a 700"
"NUI1867";"Juazeiro do Norte";"Assaré";"Grupo 3";"Bairro Moeda";"1";"70";"estimativa técnico municipal";"dez-20";"2";"Bairro";"-";"4";"2";"1";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"1";"-";"2";"-";"2";"Ausência de intervenção pública.";"de 51 a 99"
"NUI1866";"Juazeiro do Norte";"Assaré";"Grupo 3";"Bairro Populares";"1";"100";"estimativa técnico municipal";"dez-20";"2";"Bairro";"-";"4";"3";"2";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"1";"-";"2";"-";"2";"Ausência de malha viária de qualidade e ausência de saneamento básico adequado.";"de 100 a 700"
"NUI1856";"Juazeiro do Norte";"Araripe";"Grupo 3";"Distrito Alagoinha";"1";"326";"CADUNICO";"2020";"4";"-";"-";"4";"2";"1";"4";"1";;"0";"FBDS";"menos de 1%";"2";"-";"1";"-";"1";"-";"1";"-";"2";"-";"2";"Localizada próxima ao açude João Luís que abastece a sede";"de 100 a 700"
"NUI1857";"Juazeiro do Norte";"Araripe";"Grupo 3";"Distrito Brejinho";"1";"255";"Censo IBGE";"2010";"4";"-";"-";"4";"1";"1";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"1";"-";"2";"-";"2";"Área localizada próxima ao Parque Ecológico Municipal da Nascente do Brejinho";"de 100 a 700"
"NUI1851";"Juazeiro do Norte";"Antonina do Norte";"Grupo 4";"Centro";"1";"195";"Censo IBGE";"2010";"1";"-";"-";"4";"3";"2";"4";"1";;"0";;;"3";"Alagamento";"1";"-";"1";"-";"1";"-";"1";"-";"2";"-";"de 100 a 700"
"NUI1858";"Juazeiro do Norte";"Araripe";"Grupo 3";"Distrito Pajeú";"1";"348";"Censo IBGE";"2010";"4";"-";"-";"4";"1";"1";"4";"3";;"1";"FBDS";;"3";"alagamento";"1";"-";"1";"-";"1";"-";"2";"-";"2";"-";"de 100 a 700"
"NUI1864";"Juazeiro do Norte";"Araripe";"Grupo 3";"Vila das Pedras";"1";"18";"Censo IBGE";"2010";"1";"-";"-";"4";"3";"2";"4";"3";;"0";;;"2";"-";"1";"-";"1";"-";"1";"-";"2";"-";"2";;"até 50"
"NUI1863";"Juazeiro do Norte";"Araripe";"Grupo 3";"Sipauba 2";"1";"112";"Censo IBGE";"2010";"1";"-";"-";"4";"2";"2";"4";"3";;"1";"FBDS";;"2";"-";"1";"-";"1";"-";"3";"-";"2";"-";"2";"Bairro do município de Araripe";"de 100 a 700"
"NUI1860";"Juazeiro do Norte";"Araripe";"Grupo 3";"Distrito Riacho Grande";"1";"273";"CADUNICO";"2020";"4";"-";"-";"4";"2";"1";"4";"3";;"0";;;"2";"-";"1";"-";"1";"-";"1";"-";"2";"-";"2";"-";"de 100 a 700"
"NUI1862";"Juazeiro do Norte";"Araripe";"Grupo 3";"Lagoa da Mata";"1";"21";"Censo IBGE";"2010";"1";"-";"-";"4";"2";"2";"4";"3";;"0";;;"2";"-";"1";"-";"2";"-";"3";"-";"3";"-";"2";"Bairro do município de Araripe";"até 50"
"NUI1913";"Juazeiro do Norte";"Crato";"Grupo 2";"Novo Horizonte";"1";"12";"CADUNICO";"2020";"1";"-";"-";"4";"2";"2";"1";"3";;"0";;;"2";"-";"1";"-";"1";"-";"1";"-";"1";"-";"1";"ZEIS 13
É a área institucional de um loteamento, que a prefeitura deu aval para ocupação.";"até 50"
"NUI1892";"Juazeiro do Norte";"Campos Sales";"Grupo 3";"Bairro Barragem";"1";"200";"PMCS";"out-21";"3";"-";"-";"4";"3";"2";"4";"1";;"1";"FBDS";;"2";"-";"1";"-";"1";"-";"2";"-";"1";"-";"1";"Na área encontra-se: cemitério, escola, creche, associação de moradores, PSF, CREAS, Areninha, Universidade Regional do Cariri (URCA) com o curso de Biologia.";"de 100 a 700"
"NUI1928";"Juazeiro do Norte";"Crato";"Grupo 2";"Nossa senhora da penha";"1";"119";"Censo IBGE";"2010";"1";"-";"-";"4";"3";"3";"2";"3";;"1";"FBDS";;"2";"-";"1";"-";"1";"-";"1";"-";"1";"-";"2";"ocupação estruturada, pessoas que ocuparam ""copiaram"" a lógica de ocupação do entorno (conjunto habitacional)";"de 100 a 700"
"NUI1929";"Juazeiro do Norte";"Crato";"Grupo 2";"Brejo";"1";"29";"Censo IBGE";"2010";"2";"-";"-";"2";"1";"2";"2";"1";;"0";;;"2";"-";"1";"-";"1";"-";"1";"-";"2";"-";"3";"Loteamento Clandestino (proprietário está loteando e vendendo). Não tem infraestrutura nenhuma. Precisa de obra de drenagem.";"até 50"
"NUI1896";"Juazeiro do Norte";"Campos Sales";"Grupo 3";"Distrito Monte Castelo";"1";"250";"PMCS";"dez-21";"4";"-";"-";"4";"3";"1";"4";"1";;"1";"FBDS";;"2";"-";"1";"-";"2";"-";"2";"-";"2";"-";"2";"Na área encontra-se: posto de saúde, escola, associação de moradores, Capela";"de 100 a 700"
"NUI1932";"Juazeiro do Norte";"Farias Brito";"Grupo 4";"Conj. Hab. Albino de Oliveira";"1";"176";"prefeitura (Sec. Municipal Saúde - Vigilância Sanitária)";"2020";"3";"-";"-";"4";"3";"2";"4";"1";;"0";;;"3";"Alagamento";"1";"-";"1";"-";"1";"-";"2";"-";"2";"Foi um conjunto habitacional. Doação dos terrenos via poder público municipal.";"de 100 a 700"
"NUI1894";"Juazeiro do Norte";"Campos Sales";"Grupo 3";"Conjunto Santa Clara";"1";"60";"PMCS";"nov-21";"3";"-";"-";"4";"1";"2";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"2";"-";"1";"-";"2";"A área possui espaço de lazer (com prática de esportes-areninha), está em andamento a construção de uma creche, existe um matadouro próximo em atividade. Encontra-se uma capela. Não existe associação de moradores.";"de 51 a 99"
"NUI1895";"Juazeiro do Norte";"Campos Sales";"Grupo 3";"Sítio Tigre e Pé de Serra";"1";"25";"PMCS";"nov-21";"4";"-";"-";"4";"3";"1";"4";"1";;"1";"FBDS";;"2";"-";"1";"-";"3";"-";"3";"-";"2";"-";"3";"Localidade distante dos serviços públicos e difícil acesso.";"até 50"
"NUI1914";"Juazeiro do Norte";"Crato";"Grupo 2";"Pau em pé (Pipé)";"1";"5";"Censo IBGE";"2010";"1";"-";"-";"4";"2";"2";"2";"3";;"0";;;"2";"-";"1";"-";"2";"-";"1";"-";"1";"-";"2";"É a área institucional de um loteamento, que a prefeitura deu aval para ocupação.";"até 50"
"NUI1915";"Juazeiro do Norte";"Crato";"Grupo 2";"Vila Priquito";"1";"3";"Censo IBGE";"2010";"1";"-";"-";"4";"2";"2";"2";"3";;"1";"Prefeitura";"Pesquisa de Campo.
Rio";"1";"-";"1";"-";"2";"-";"1";"-";"1";"-";"2";"É a área institucional de um loteamento, que a prefeitura deu aval para ocupação.";"até 50"
"NUI1923";"Juazeiro do Norte";"Crato";"Grupo 2";"São Miguel";"1";"50";"Censo IBGE";"2010";"1";"-";"-";"4";"3";"3";"1";"1";;"0";;;"2";"-";"1";"-";"2";"-";"2";"-";"2";"-";"2";"ZEIS 10
T1: tem alguns problemas de infraestrutura e algumas casas são precárias. Precisa de Melhoria Habitacional.";"até 50"
"NUI1924";"Juazeiro do Norte";"Crato";"Grupo 2";"Chiquinha Macedo";"1";"7";"Censo IBGE";"2010";"1";"-";"-";"4";"3";"3";"2";"1";;"0";;;"2";"-";"1";"-";"2";"-";"2";"-";"2";"-";"1";"Corresponde certinho com o AgloSub. Vias sem saída, algumas vias não dá p/ entrar de carro, casas bem pequenas e pobres, mas têm acesso a infraestrutura. Precisaria apenas de uma intervenção viária e melhoria das casas.";"até 50"
"NUI1926";"Juazeiro do Norte";"Crato";"Grupo 2";"Vila Lobo";"1";"30";"Censo IBGE";"2010";"1";"-";"-";"4";"2";"3";"1";"1";;"0";;;"3";"voçoroca";"1";"-";"3";"-";"1";"-";"3";"-";"2";"ZEIS 12
O crítico dessa área é o problema da Vossoroca (no trecho mais ao norte). Falta infraestrutura. Tem várias casas de taipa";"até 50"
"NUI1927";"Juazeiro do Norte";"Crato";"Grupo 2";"Vila Zacarias";"1";"77";"IBGE";"2019";"1";"-";"-";"4";"3";"2";"1";"3";;"1";"FBDS";;"3";"inundação";"1";"-";"2";"-";"2";"-";"3";"-";"1";"ZEIS 7
Corresponde exatamente com o Aglosub. Era uma matadouro, depois ocuparam o prério, foram demolindo ele e usando o material para construir novas casas. Tem infraestrutura instalada.";"de 51 a 99"
"NUI1919";"Juazeiro do Norte";"Crato";"Grupo 2";"Alto da Penha";"1";"181";"Aglomerados Subnormais 2019";"2020";"1";"-";"-";"4";"2";"3";"1";"1";;"0";;;"3";"deslizamento";"1";"-";"2";"-";"1";"-";"2";"-";"2";"ZEIS 0
Área muito ingreme (mais de 30m de desnível). Trecho mais precário, trecho mais consolidado.";"de 100 a 700"
"NUI1925";"Juazeiro do Norte";"Crato";"Grupo 2";"São José (Vila Presidente Vargas)";"1";"7";"Censo IBGE";"2010";"1";"-";"-";"4";"3";"3";"2";"1";;"0";;;"2";"-";"1";"-";"1";"-";"1";"-";"1";"-";"2";"Corresponde certinho com o AgloSub. Precisa de melhoria de infraestrutura e regularização fundiária. (área fora de um loteamento bicentenario)";"até 50"
"NUI1916";"Juazeiro do Norte";"Crato";"Grupo 2";"Batateiras";"1";"947";"IBGE";"2019";"1";"-";"-";"4";"1";"2";"1";"1";;"0";;;"3";"deslizamento";"1";"-";"2";"-";"1";"-";"2";"-";"2";"ZEIS 4
Maior parte da área tem acesso a infraestrutura: abastecimento de água. Tem escola de ensino infantil e fundamental. Tem casas de taipa (mas recentemente vêm sendo substituídas por casas de alvenaria pelos moradores).
Muitos moradores dessa á";"de 701 a 2.000"
"NUI1917";"Juazeiro do Norte";"Crato";"Grupo 2";"Cacimbas";"1";"621";"Censo IBGE";"2010";"1";"-";"-";"4";"2";"2";"1";"3";;"0";;;"3";"deslizamento e inundação";"1";"-";"2";"-";"1";"-";"1";"-";"2";"ZEIS2 e ZEIS5
Encosta faz o limite da urbanização.
Ruas asfaltadas (mesmo bem estreitas - eleições).
Precisa de drenagem.
Processo de vossoroca surgindo no Crato (governo do Estado fez uma intervenção e melhorou muito no lado Leste, nessa região o";"de 100 a 700"
"NUI1911";"Juazeiro do Norte";"Caririaçu";"Grupo 3";"Umari";"1";"146";"técnico municipal";"2021";"2";"loteamento aprovado na prefeitura";"-";"3";"1";"2";"4";"1";;"1";"Prefeitura";"Pesquisa de Campo.
Lagoa.";"2";"-";"1";"-";"1";;"1";;"1";;"2";"Alguns trerchos não tem energia e maioria não tem pavimentação.
Lotes são 5x25 ou 6x25";"de 100 a 700"
"NUI1912";"Juazeiro do Norte";"Caririaçu";"Grupo 3";"Conjunto Padre Vicente e Santo Antonio";"1";"295";"CADUNICO";"2020";"3";"-";"-";"4";"1";"3";"4";"1";;"0";"FBDS";"menos de 1%";"2";"-";"1";"-";"1";;"1";;"1";;"1";"aproximadamente 200 casas";"de 100 a 700"
"NUI1921";"Juazeiro do Norte";"Crato";"Grupo 2";"Loteamento Santa Luzia (Rua ds Porcos/rua do cruzeiro)";"1";"155";"IBGE";"2019";"1";"-";"-";"4";"3";"3";"1";"1";;"0";;;"3";"deslizamento e inundação";"1";"-";"2";"-";"1";"-";"2";"-";"2";"ZEIS 14
Tem energia e água. Falta calçamento.
Tem casas de taipa.";"de 100 a 700"
"NUI1922";"Juazeiro do Norte";"Crato";"Grupo 2";"Gesso";"1";"57";"Aglomerados Subnormais 2019";"2020";"1";"-";"-";"4";"3";"3";"1";"1";;"0";;;"2";"-";"1";"-";"3";"-";"4";"-";"2";"-";"1";"ZEIS 6
T1 (apenas reg fund). Área já urbanizada (por causa das obras do VLT)";"de 51 a 99"
"NUI1918";"Juazeiro do Norte";"Crato";"Grupo 2";"Vila Cachimbo";"1";"58";"Censo IBGE";"2010";"1";"-";"-";"4";"2";"3";"2";"1";;"0";;;"3";"deslizamento";"1";"-";"2";"-";"1";"-";"1";"-";"2";"Área muito ingreme - problema de drenagem.";"de 51 a 99"
"NUI1920";"Juazeiro do Norte";"Crato";"Grupo 2";"Ossian";"1";"126";"Aglomerados Subnormais 2019";"2020";"1";"-";"-";"4";"3";"3";"1";"1";;"0";;;"2";"-";"1";"-";"5";"-";"1";"-";"1";"-";"1";"ZEIS 9
T1 (apenas reg fund). Sobra das terras do parque (área municipal). É uma área densa (casas não têm recuo, só um quintalzinho de fundo) e as ruas são estreitas, entrertanto, não precisaria de intervenção para desadensamento, apenas melhor";"de 100 a 700"
"NUI1905";"Juazeiro do Norte";"Caririaçu";"Grupo 3";"Loteamento Pernambuquinho 1 (perímetro B)";"1";"43";"Censo IBGE";"2010";"2";"loteamento aprovado na prefeitura";"-";"3";"1";"2";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"2";"-";"2";"-";"2";"Loteamento irregular?
tem outro nome?";"até 50"
"NUI1906";"Juazeiro do Norte";"Caririaçu";"Grupo 3";"Conjunto Habitacional Bico da Arara";"1";"19";"Censo IBGE";"2010";"3";"-";"-";"3";"3";"2";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"1";"-";"1";"-";"1";"Novas construções nas imediações
As vezes fica sem água.";"até 50"
"NUI1903";"Juazeiro do Norte";"Caririaçu";"Grupo 3";"Pernambuquinho (área carente)";"1";"238";"Censo IBGE";"2010";"2";"-";"-";"4";"3";"2";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"2";"-";"2";"-";"1";"não tinha padrão de lote - moradores compraram";"de 100 a 700"
"NUI1904";"Juazeiro do Norte";"Caririaçu";"Grupo 3";"Loteamento Pernambuquinho 1 (perímetro A)";"1";"131";"Censo IBGE";"2010";"2";"loteamento aprovado na prefeitura";"-";"3";"1";"2";"4";"1";;"0";;;"2";"-";"1";"-";"1";"-";"2";"-";"2";"-";"2";"Tem declive, loteamento ainda está crescendo.";"de 100 a 700"
"NUI1909";"Juazeiro do Norte";"Caririaçu";"Grupo 3";"Paraíso";"1";"87";"CADUNICO";"2020";"1";"-";"-";"4";"3";"2";"4";"1";;"0";;;"2";"-";"1";"-";"3";;"4";;"3";;"2";"Muito adensados, com casas super pequenas, sem distanciamento e ventilação/insolação.
Ainda tem uma casa de taipa.";"de 51 a 99"
"NUI1910";"Juazeiro do Norte";"Caririaçu";"Grupo 3";"Nova Caririaçu";"1";"26";"Censo IBGE";"2010";"2";"loteamento aprovado na prefeitura";"-";"3";"1";"1";"4";"1";;"0";"FBDS";"menos de 1%";"2";"-";"1";"-";"1";;"1";;"1";;"2";;"até 50"
"NUI1907";"Juazeiro do Norte";"Caririaçu";"Grupo 3";"Bico do Arara (terreno prefeitura 1)";"1";"30";"CADUNICO";"2020";"2";"Doação de área pública. Prefeitura abriu ruas, demarcou lotes e doou os terrenos. Instalou a infraestrutura depois.";"-";"4";"3";"2";"4";"1";;"0";;;"2";"-";"1";"-";"1";;"1";;"1";;"2";"tem outro nome?
Bairro tem problema de acesso a água.";"até 50"
"NUI1908";"Juazeiro do Norte";"Caririaçu";"Grupo 3";"Bico do Arara (terreno prefeitura 2)";"1";"55";"CADUNICO";"2020";"2";"Doação de área pública. Prefeitura abriu ruas, demarcou lotes e doou os terrenos. Instalou a infraestrutura depois.";"-";"4";"1";"2";"4";"1";;"0";;;"2";"-";"1";"-";"1";;"1";;"1";;"2";"tem outro nome?
Bairro tem problema de acesso a água.";"de 51 a 99"
"NUI1959";"Juazeiro do Norte";"Jardim";"Grupo 3";"Larginha";"1";"259";"Censo IBGE";"2010";"4";"-";"-";"4";"2";"1";"4";"3";;"0";;;"2";"-";"1";"-";"1";"-";"3";"-";"1";"-";"2";;"de 100 a 700"
"NUI1960";"Juazeiro do Norte";"Jardim";"Grupo 3";"Bom Sucesso";"1";"322";"Censo IBGE";"2010";"4";"-";"-";"4";"2";"1";"4";"3";;"1";"FBDS";;"2";"-";"1";"-";"1";"-";"1";"-";"1";"-";"3";"Esta asfaltando";"de 100 a 700"
"NUI1957";"Juazeiro do Norte";"Jardim";"Grupo 3";"Fazenda Nova";"1";"223";"Censo IBGE";"2010";"4";"-";"-";"4";"2";"1";"4";"3";;"0";;;"2";"-";"1";"-";"1";"-";"1";"-";"1";"-";"1";"Posto de Saude, escola, saneamento.";"de 100 a 700"
"NUI1958";"Juazeiro do Norte";"Jardim";"Grupo 3";"Povoado Lagoa do Alto";"1";"408";"Censo IBGE";"2010";"4";"-";"-";"4";"2";"1";"4";"3";;"1";"IPEA";"imagem de satélite
açude";"2";"-";"1";"-";"1";"-";"3";"-";"1";;"2";"Dentro da área tem um açude.
";"de 100 a 700"
"NUI1947";"Juazeiro do Norte";"Jardim";"Grupo 3";"Frei Damião";"1";"247";"Sistema de abastecimento de água";"jan-21";"3";"-";"-";"4";"3";"2";"4";"3";;"0";;;"2";"-";"1";"-";"1";"-";"2";"-";"1";"-";"2";;"de 100 a 700"
"NUI2000";"Juazeiro do Norte";"Lavras da Mangabeira";"Grupo 3";"Unha de Gato";"1";"61";"Censo IBGE";"2010";"4";"Era um imóvel rural, o proprietário começou a doar parte do terreno para a família que foi crescendo e vender para moradores da sede alguns terrenos e formou essa vila.";"-";"3";"3";"1";"4";"1";;"0";;;"2";"-";"2";"-";"1";"-";"1";"-";"3";"-";"2";"era uma propriedade rural, famílias vai aumentando e ocupam a área. Pessoas que moram na sede 
Maioria das pessoas são de baixa renda mas algumas são de renda média. Tem uma ou outra casa de taipa.
Não entra água nas casas";"de 51 a 99"
"NUI1961";"Juazeiro do Norte";"Jardim";"Grupo 3";"Gravatá";"1";"473";"Censo IBGE";"2010";"4";"-";"-";"4";"1";"1";"4";"3";;"1";"FBDS";;"2";"inundação?";"1";"-";"1";"-";"3";"-";"1";"-";"2";"Escola e Posto de saude";"de 100 a 700"
"NUI1951";"Juazeiro do Norte";"Jardim";"Grupo 3";"COHAB I";"1";"661";"Sistema de abastecimento de água";"jan-21";"3";"-";"-";"4";"3";"1";"4";"3";;"0";;;"2";"-";"1";"-";"1";"-";"2";"-";"1";"-";"2";"-";"de 100 a 700"
"NUI1950";"Juazeiro do Norte";"Jardim";"Grupo 3";"Bela Vista (Beatriz Teles)";"1";"120";"Sistema de abastecimento de água";"jan-21";"2";"-";"-";"3";"1";"2";"4";"3";;"0";;;"1";"-";"1";"-";"1";"-";"2";"-";"3";"-";"3";"Área de maior vulnerabilidade do município.";"de 100 a 700"
"NUI1952";"Juazeiro do Norte";"Jardim";"Grupo 3";"Coruja (Olavo Napoleão de Araújo)";"1";"83";"Sistema de abastecimento de água";"jan-21";"1";"-";"-";"4";"1";"2";"4";"3";;"1";"FBDS";;"3";"Deslizamento e alagamento";"1";"-";"3";"-";"3";"-";"2";"-";"2";"Existe construção dentro da área do rio Jardim.";"de 51 a 99"
